# file...... Voltage_680_seconds.csv
# date...... Sat Sep 02 13:19:34 2017
# user...... Jon
# host...... (null)
# target.... node 43
# trigger... (none)
# interval.. 10
# limit..... 0
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2016-01-01 01:07:50 PST,+2485.9,-143.245,-1394.88,-2161.5,-1207.71,+2235.22
2016-01-01 01:08:00 PST,+2486.82,-141.447,-1395.68,-2157.76,-1203.81,+2237.04
2016-01-01 01:08:10 PST,+2488.72,-144.058,-1391.34,-2164.05,-1202.56,+2234.75
2016-01-01 01:08:20 PST,+2488.36,-144.435,-1391.51,-2164.21,-1202.72,+2234.61
2016-01-01 01:08:30 PST,+2489.75,-141.599,-1390.86,-2163.03,-1202.42,+2235.67
2016-01-01 01:08:40 PST,+2488.73,-139.854,-1393.43,-2159.19,-1203.12,+2237.12
2016-01-01 01:08:50 PST,+2488.84,-139.832,-1393.34,-2159.19,-1202.91,+2237.1
2016-01-01 01:09:00 PST,+2489.88,-138.667,-1393.55,-2156.61,-1198.91,+2238.45
2016-01-01 01:09:10 PST,+2489.1,-137.367,-1395.47,-2153.75,-1199.51,+2239.54
2016-01-01 01:09:20 PST,+2489.07,-137.483,-1395.42,-2153.96,-1199.53,+2239.46
2016-01-01 01:09:30 PST,+2487.4,-137.447,-1396.94,-2153.87,-1203.88,+2239.02
2016-01-01 01:09:40 PST,+2488.2,-139.038,-1394.69,-2157.53,-1203.61,+2237.71
2016-01-01 01:09:50 PST,+2487.45,-137.779,-1396.56,-2154.76,-1204.13,+2238.76
2016-01-01 01:10:00 PST,+2486.68,-141.771,-1395.5,-2158.75,-1204.36,+2236.72
2016-01-01 01:10:10 PST,+2488.35,-141.816,-1394.01,-2158.83,-1199.93,+2237.08
2016-01-01 01:10:20 PST,+2487.32,-143.288,-1393.43,-2162.3,-1204.63,+2235.31
2016-01-01 01:10:30 PST,+2487.86,-144.819,-1391.4,-2165.85,-1205.04,+2234.11
2016-01-01 01:10:40 PST,+2487.81,-144.807,-1391.45,-2165.84,-1205.19,+2234.13
2016-01-01 01:10:50 PST,+2490.27,-141.446,-1389.69,-2165.14,-1204.01,+2235.12
2016-01-01 01:11:00 PST,+2490.27,-141.448,-1389.68,-2165.14,-1204,+2235.11
2016-01-01 01:11:10 PST,+2490.26,-141.44,-1389.69,-2165.12,-1204,+2235.12
2016-01-01 01:11:20 PST,+2494.65,-135.661,-1386.13,-2164.75,-1201.85,+2236.66
2016-01-01 01:11:30 PST,+2496.62,-135.758,-1384.28,-2165.22,-1197.09,+2236.95
2016-01-01 01:11:40 PST,+2499.1,-138.155,-1379.12,-2172.08,-1195.51,+2234.54
2016-01-01 01:11:50 PST,+2497.86,-138.099,-1380.24,-2171.95,-1198.75,+2234.28
2016-01-01 01:12:00 PST,+2499.83,-134.404,-1379.25,-2170.45,-1197.88,+2235.61
2016-01-01 01:12:10 PST,+2499.87,-134.411,-1379.21,-2170.52,-1197.86,+2235.59
2016-01-01 01:12:20 PST,+2498.74,-139.825,-1377.76,-2175.76,-1198.14,+2232.88
2016-01-01 01:12:30 PST,+2498.68,-139.877,-1377.8,-2175.78,-1198.2,+2232.86
2016-01-01 01:12:40 PST,+2501.37,-132.423,-1377,-2172.59,-1199.69,+2235.21
2016-01-01 01:12:50 PST,+2501.54,-132.314,-1376.86,-2172.5,-1199.33,+2235.46
2016-01-01 01:13:00 PST,+2503.4,-132.372,-1375.17,-2172.63,-1194.56,+2235.84
2016-01-01 01:13:10 PST,+2503.93,-133.173,-1373.78,-2174.5,-1194.19,+2235.16
2016-01-01 01:13:20 PST,+2503.91,-133.21,-1373.78,-2174.54,-1194.19,+2235.14
2016-01-01 01:13:30 PST,+2503.44,-132.563,-1374.88,-2173.11,-1194.7,+2235.69
2016-01-01 01:13:40 PST,+2504.19,-130.9,-1375.8,-2169.41,-1190.88,+2237.5
2016-01-01 01:13:50 PST,+2504.21,-130.921,-1375.78,-2169.45,-1190.84,+2237.48
2016-01-01 01:14:00 PST,+2506.17,-127.051,-1374.84,-2167.72,-1189.97,+2238.91
2016-01-01 01:14:10 PST,+2504.9,-127.088,-1375.97,-2167.79,-1193.28,+2238.55
2016-01-01 01:14:20 PST,+2505.85,-121.655,-1377.47,-2162.49,-1193.11,+2241.3
2016-01-01 01:14:30 PST,+2507.38,-121.148,-1376.54,-2161.4,-1188.58,+2242.12
2016-01-01 01:14:40 PST,+2509.11,-116.983,-1376.12,-2158.98,-1187.83,+2243.79
2016-01-01 01:14:50 PST,+2506.93,-121.02,-1377.09,-2161.22,-1189.51,+2242.13
2016-01-01 01:15:00 PST,+2505.73,-123.436,-1381.09,-2161.28,-1191.42,+2242.21
2016-01-01 01:15:10 PST,+2508.08,-123.559,-1378.98,-2161.47,-1185.21,+2242.52
2016-01-01 01:15:20 PST,+2508.12,-123.664,-1378.87,-2161.77,-1185.24,+2242.42
2016-01-01 01:15:30 PST,+2505.75,-122.4,-1382.17,-2158.94,-1190.09,+2243.1
2016-01-01 01:15:40 PST,+2499.91,-125.417,-1388.56,-2155.89,-1196.69,+2242.69
2016-01-01 01:15:50 PST,+2498.06,-126.155,-1390.92,-2153.88,-1197.68,+2243.02
2016-01-01 01:16:00 PST,+2495.96,-130.124,-1391.94,-2155.59,-1198.59,+2241.57
2016-01-01 01:16:10 PST,+2495.95,-130.093,-1391.96,-2155.55,-1198.61,+2241.59
2016-01-01 01:16:20 PST,+2496.78,-133.77,-1390.9,-2156.23,-1190.68,+2241.25
2016-01-01 01:16:30 PST,+2494.98,-133.743,-1393.81,-2153.24,-1191.79,+2242.05
2016-01-01 01:16:40 PST,+2491.91,-135.881,-1397.2,-2151.09,-1193.37,+2242.07
2016-01-01 01:16:50 PST,+2489.58,-134.494,-1400.49,-2148.06,-1198.2,+2242.75
2016-01-01 01:17:00 PST,+2488.89,-133.193,-1402.27,-2145.15,-1198.71,+2243.83
2016-01-01 01:17:10 PST,+2488.97,-133.136,-1402.2,-2145.19,-1198.67,+2243.84
2016-01-01 01:17:20 PST,+2489.23,-130.093,-1404.71,-2138.54,-1195.05,+2246.73
2016-01-01 01:17:30 PST,+2489.33,-130.009,-1404.66,-2138.51,-1194.98,+2246.76
2016-01-01 01:17:40 PST,+2491.48,-126.861,-1403.07,-2137.75,-1193.83,+2247.69
2016-01-01 01:17:50 PST,+2491.5,-126.805,-1403.07,-2137.7,-1193.84,+2247.71
2016-01-01 01:18:00 PST,+2489.58,-130.552,-1404,-2139.37,-1194.69,+2246.34
2016-01-01 01:18:10 PST,+2489.2,-129.833,-1405.02,-2137.81,-1194.99,+2246.92
2016-01-01 01:18:20 PST,+2489.57,-128.128,-1406.26,-2134.04,-1192.17,+2248.65
2016-01-01 01:18:30 PST,+2489.64,-130.36,-1404.88,-2137.21,-1192.03,+2247.27
2016-01-01 01:18:40 PST,+2487.25,-133.203,-1407.14,-2136.89,-1193.23,+2246.62
2016-01-01 01:18:50 PST,+2487.25,-133.227,-1407.12,-2136.95,-1193.25,+2246.6
2016-01-01 01:19:00 PST,+2485.77,-135.969,-1407.85,-2138.19,-1194.04,+2245.61
2016-01-01 01:19:10 PST,+2485.08,-134.692,-1409.79,-2135.3,-1194.52,+2246.66
2016-01-01 01:19:20 PST,+2486.91,-137.97,-1405.09,-2142.48,-1193.25,+2243.94
2016-01-01 01:19:30 PST,+2488.05,-136.761,-1403.19,-2144.83,-1195.19,+2243.36
2016-01-01 01:19:40 PST,+2486.77,-136.753,-1404.33,-2144.78,-1198.45,+2243.03
2016-01-01 01:19:50 PST,+2486.76,-136.716,-1404.35,-2144.76,-1198.57,+2243.06
2016-01-01 01:20:00 PST,+2486.68,-136.678,-1404.43,-2144.73,-1198.8,+2243.1
2016-01-01 01:20:10 PST,+2487.21,-136.338,-1404.29,-2144.05,-1196.99,+2243.63
2016-01-01 01:20:20 PST,+2488.23,-137.785,-1401.96,-2147.6,-1196.35,+2242.35
2016-01-01 01:20:30 PST,+2484.09,-133.111,-1409.82,-2137.07,-1202.39,+2245.78
2016-01-01 01:20:40 PST,+2484.1,-133.098,-1409.81,-2137.07,-1202.38,+2245.78
2016-01-01 01:20:50 PST,+2485.98,-133.057,-1408.14,-2137.18,-1197.72,+2246.18
2016-01-01 01:21:00 PST,+2484.71,-132.819,-1409.38,-2136.65,-1200.99,+2246.08
2016-01-01 01:21:10 PST,+2485.18,-131.046,-1410.49,-2132.91,-1198.31,+2247.78
2016-01-01 01:21:20 PST,+2484.84,-131.433,-1410.64,-2133.08,-1198.45,+2247.64
2016-01-01 01:21:30 PST,+2483.29,-128.483,-1414.66,-2126.5,-1199.52,+2250.08
2016-01-01 01:21:40 PST,+2484.99,-123.899,-1415.39,-2121.21,-1196.31,+2252.89
2016-01-01 01:21:50 PST,+2483.81,-123.789,-1416.44,-2121.21,-1199.69,+2252.65
2016-01-01 01:22:00 PST,+2481.77,-127.574,-1417.39,-2122.93,-1200.61,+2251.27
2016-01-01 01:22:10 PST,+2485.04,-128.704,-1414.28,-2123.63,-1191.19,+2251.68
2016-01-01 01:22:20 PST,+2484.47,-127.287,-1415.98,-2120.76,-1191.61,+2252.78
2016-01-01 01:22:30 PST,+2484.38,-127.275,-1416.07,-2120.64,-1191.71,+2252.82
2016-01-01 01:22:40 PST,+2482.3,-130.989,-1417.15,-2122.13,-1192.67,+2251.51
2016-01-01 01:22:50 PST,+2481.43,-129.273,-1419.38,-2118.23,-1193.26,+2252.93
2016-01-01 01:23:00 PST,+2479.48,-132.985,-1420.24,-2120.05,-1194.18,+2251.55
2016-01-01 01:23:10 PST,+2480.77,-133.141,-1419.02,-2120.46,-1190.97,+2251.74
2016-01-01 01:23:20 PST,+2479.68,-132.927,-1420.04,-2120.28,-1194.16,+2251.57
2016-01-01 01:23:30 PST,+2478.2,-135.62,-1420.76,-2121.44,-1194.84,+2250.6
2016-01-01 01:23:40 PST,+2478.19,-135.598,-1420.77,-2121.45,-1194.92,+2250.62
2016-01-01 01:23:50 PST,+2478.15,-135.715,-1420.74,-2121.61,-1194.94,+2250.55
2016-01-01 01:24:00 PST,+2477.05,-135.867,-1421.65,-2121.84,-1197.82,+2250.13
2016-01-01 01:24:10 PST,+2476.1,-134.229,-1423.89,-2118.09,-1198.62,+2251.53
2016-01-01 01:24:20 PST,+2475.21,-133.271,-1425.63,-2115.48,-1199.29,+2252.45
2016-01-01 01:24:30 PST,+2474.78,-132.522,-1426.81,-2113.8,-1199.64,+2253.06
2016-01-01 01:24:40 PST,+2471.85,-139.253,-1428.54,-2115.64,-1198.03,+2251.15
2016-01-01 01:24:50 PST,+2470.99,-139.893,-1429.65,-2114.81,-1198.17,+2251.16
2016-01-01 01:25:00 PST,+2472.73,-141.438,-1426.76,-2117.95,-1194.65,+2250.3
2016-01-01 01:25:10 PST,+2469.38,-145.148,-1428.91,-2119.45,-1198.87,+2248.71
2016-01-01 01:25:20 PST,+2469.18,-150.142,-1427.12,-2123.96,-1196.15,+2246.58
2016-01-01 01:25:30 PST,+2470.11,-146.528,-1427.13,-2122.58,-1198.42,+2247.5
2016-01-01 01:25:40 PST,+2469.69,-148.736,-1425.53,-2127.27,-1201.37,+2245.45
2016-01-01 01:25:50 PST,+2467.82,-152.236,-1426.7,-2128.24,-1201.24,+2244.42
2016-01-01 01:26:00 PST,+2466.4,-152.548,-1427.62,-2128.99,-1205.43,+2243.76
