# file...... Voltage_692_day.csv
# date...... Sat Sep 02 13:19:34 2017
# user...... Jon
# host...... (null)
# target.... node 51
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2016-01-01 00:00:00 PST,+2406.93,-58.0227,-1251.53,-2095.54,-1211.26,+2132.93
2016-01-01 00:15:00 PST,+2506.69,-111.857,-1362.81,-2183.92,-1228.42,+2227.3
2016-01-01 00:30:00 PST,+2505.63,-115.83,-1361.57,-2186.1,-1228.54,+2227.6
2016-01-01 00:45:00 PST,+2512.87,-109.612,-1360.5,-2181.18,-1217.77,+2233.01
2016-01-01 01:00:00 PST,+2478.71,-164.057,-1395.93,-2174.57,-1208.73,+2226.91
2016-01-01 01:15:00 PST,+2505.72,-123.429,-1381.08,-2161.28,-1191.42,+2242.21
