# file...... Voltage_684_day.csv
# date...... Sat Sep 02 13:19:34 2017
# user...... Jon
# host...... (null)
# target.... node 44
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2016-01-01 00:00:00 PST,+2405.83,-59.1895,+0,+0,-1211.04,+2132.42
2016-01-01 00:15:00 PST,+2503.94,-114.511,+0,+0,-1228.09,+2226.1
2016-01-01 00:30:00 PST,+2503.05,-118.438,+0,+0,-1227.67,+2226.25
2016-01-01 00:45:00 PST,+2509.95,-112.5,+0,+0,-1217.11,+2231.6
2016-01-01 01:00:00 PST,+2474.51,-168.07,+0,+0,-1207.78,+2224.92
2016-01-01 01:15:00 PST,+2503.05,-125.912,+0,+0,-1191.27,+2241.12
