# file...... Voltage_675_day.csv
# date...... Sat Sep 02 13:19:34 2017
# user...... Jon
# host...... (null)
# target.... node 50
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2016-01-01 00:00:00 PST,+2401.65,-59.0474,-1252.16,-2078.82,-1204.16,+2135.05
2016-01-01 00:15:00 PST,+2487.5,-119.41,-1364.26,-2147.43,-1208.35,+2227.66
2016-01-01 00:30:00 PST,+2485.52,-123.276,-1363.86,-2151.74,-1211.37,+2228.71
2016-01-01 00:45:00 PST,+2495.78,-114.364,-1361.35,-2140.27,-1198.39,+2235.68
2016-01-01 01:00:00 PST,+2450.2,-172,-1399.05,-2121.84,-1187.49,+2231.63
2016-01-01 01:15:00 PST,+2479.84,-133.048,-1383.82,-2117.51,-1170.06,+2243.44
