# file...... Voltage_630_seconds.csv
# date...... Sat Sep 02 13:19:34 2017
# user...... Jon
# host...... (null)
# target.... meter 40
# trigger... (none)
# interval.. 10
# limit..... 0
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2016-01-01 00:55:40 PST,+2571.22,-26.0127,-1282.92,-2231.18,-1277.02,+2228.91
2016-01-01 00:55:50 PST,+2571.17,-26.173,-1282.92,-2231.19,-1277.02,+2228.91
2016-01-01 00:56:00 PST,+2571.08,-26.3976,-1282.76,-2231.36,-1277.03,+2228.91
2016-01-01 00:56:10 PST,+2571.09,-26.3961,-1282.88,-2231.23,-1277.02,+2228.91
2016-01-01 00:56:20 PST,+2571.09,-26.4011,-1282.88,-2231.24,-1276.86,+2228.96
2016-01-01 00:56:30 PST,+2571.09,-26.4019,-1282.88,-2231.24,-1276.86,+2228.96
2016-01-01 00:56:40 PST,+2571.09,-26.3962,-1282.87,-2231.23,-1277.07,+2228.9
2016-01-01 00:56:50 PST,+2571.11,-26.3841,-1283.17,-2230.93,-1277.07,+2228.9
2016-01-01 00:57:00 PST,+2571.06,-26.5393,-1283.17,-2230.93,-1276.81,+2228.97
2016-01-01 00:57:10 PST,+2571.07,-26.5352,-1283.35,-2230.74,-1276.81,+2228.97
2016-01-01 00:57:20 PST,+2571.07,-26.5339,-1283.33,-2230.77,-1276.81,+2228.97
2016-01-01 00:57:30 PST,+2571.07,-26.5216,-1283.33,-2230.78,-1276.87,+2228.96
2016-01-01 00:57:40 PST,+2571.03,-26.6764,-1283.44,-2230.65,-1276.86,+2228.97
2016-01-01 00:57:50 PST,+2570.97,-26.834,-1283.45,-2230.65,-1276.86,+2228.97
2016-01-01 00:58:00 PST,+2570.98,-26.8257,-1283.44,-2230.65,-1276.86,+2228.97
2016-01-01 00:58:10 PST,+2570.98,-26.8256,-1283.45,-2230.65,-1276.86,+2228.97
2016-01-01 00:58:20 PST,+2570.98,-26.8249,-1283.57,-2230.53,-1276.86,+2228.97
2016-01-01 00:58:30 PST,+2570.94,-26.978,-1283.74,-2230.33,-1276.86,+2228.97
2016-01-01 00:58:40 PST,+2570.95,-26.975,-1283.74,-2230.33,-1276.94,+2228.96
2016-01-01 00:58:50 PST,+2570.95,-26.9762,-1283.85,-2230.2,-1276.94,+2228.96
2016-01-01 00:59:00 PST,+2570.95,-26.9791,-1283.85,-2230.21,-1276.77,+2229
2016-01-01 00:59:10 PST,+2570.96,-26.9637,-1283.85,-2230.21,-1276.78,+2229
2016-01-01 00:59:20 PST,+2570.96,-26.9636,-1283.85,-2230.21,-1276.79,+2229
2016-01-01 00:59:30 PST,+2570.96,-26.9713,-1283.85,-2230.22,-1276.47,+2229.08
2016-01-01 00:59:40 PST,+2570.89,-27.1878,-1283.97,-2230.1,-1276.47,+2229.08
2016-01-01 00:59:50 PST,+2570.89,-27.1957,-1283.97,-2230.11,-1276.16,+2229.16
2016-01-01 01:00:00 PST,+2572.49,-27.3153,-1284.65,-2231.72,-1277.07,+2230.86
2016-01-01 01:00:10 PST,+2572.49,-27.3153,-1284.64,-2231.73,-1277.07,+2230.86
2016-01-01 01:00:20 PST,+2572.49,-27.3155,-1284.64,-2231.73,-1277.06,+2230.86
2016-01-01 01:00:30 PST,+2572.49,-27.3143,-1284.68,-2231.68,-1277.05,+2230.86
2016-01-01 01:00:40 PST,+2572.44,-27.4685,-1284.68,-2231.68,-1277.05,+2230.86
2016-01-01 01:00:50 PST,+2572.38,-27.627,-1284.69,-2231.68,-1277.06,+2230.86
2016-01-01 01:01:00 PST,+2572.37,-27.623,-1284.4,-2231.97,-1277.28,+2230.8
2016-01-01 01:01:10 PST,+2572.37,-27.6279,-1284.4,-2231.96,-1277.12,+2230.85
2016-01-01 01:01:20 PST,+2572.37,-27.6274,-1284.4,-2231.96,-1277.13,+2230.84
2016-01-01 01:01:30 PST,+2572.32,-27.7791,-1284.56,-2231.78,-1277.13,+2230.85
2016-01-01 01:01:40 PST,+2572.39,-27.5655,-1284.4,-2231.96,-1277.35,+2230.78
2016-01-01 01:01:50 PST,+2572.4,-27.5636,-1284.57,-2231.78,-1277.35,+2230.78
2016-01-01 01:02:00 PST,+2572.41,-27.5647,-1284.72,-2231.59,-1277.35,+2230.78
2016-01-01 01:02:10 PST,+2572.41,-27.5605,-1284.86,-2231.46,-1277.4,+2230.77
2016-01-01 01:02:20 PST,+2572.43,-27.5592,-1285.15,-2231.14,-1277.4,+2230.77
2016-01-01 01:02:30 PST,+2572.42,-27.5736,-1285.27,-2231.01,-1277.4,+2230.77
2016-01-01 01:02:40 PST,+2572.42,-27.58,-1285.22,-2231.08,-1277.22,+2230.82
2016-01-01 01:02:50 PST,+2572.43,-27.5797,-1285.33,-2230.94,-1277.22,+2230.82
2016-01-01 01:03:00 PST,+2572.43,-27.5797,-1285.33,-2230.94,-1277.22,+2230.82
2016-01-01 01:03:10 PST,+2572.42,-27.5867,-1285.22,-2231.08,-1277,+2230.88
2016-01-01 01:03:20 PST,+2572.48,-27.4266,-1285.34,-2230.95,-1276.99,+2230.87
2016-01-01 01:03:30 PST,+2572.48,-27.4319,-1285.36,-2230.93,-1276.76,+2230.93
2016-01-01 01:03:40 PST,+2572.59,-27.0605,-1285.08,-2231.21,-1276.76,+2230.93
2016-01-01 01:03:50 PST,+2572.59,-27.0561,-1284.96,-2231.34,-1276.85,+2230.9
2016-01-01 01:04:00 PST,+2572.59,-27.0642,-1284.96,-2231.36,-1276.62,+2230.96
2016-01-01 01:04:10 PST,+2572.71,-26.688,-1284.95,-2231.36,-1276.61,+2230.95
2016-01-01 01:04:20 PST,+2572.78,-26.4782,-1284.95,-2231.37,-1276.61,+2230.95
2016-01-01 01:04:30 PST,+2572.79,-26.478,-1284.95,-2231.37,-1276.61,+2230.95
2016-01-01 01:04:40 PST,+2572.78,-26.4891,-1285.11,-2231.18,-1276.77,+2230.91
2016-01-01 01:04:50 PST,+2572.77,-26.4899,-1284.88,-2231.44,-1276.78,+2230.91
2016-01-01 01:05:00 PST,+2572.76,-26.5084,-1284.88,-2231.44,-1276.78,+2230.91
2016-01-01 01:05:10 PST,+2572.76,-26.5027,-1284.88,-2231.43,-1277,+2230.85
2016-01-01 01:05:20 PST,+2572.75,-26.5168,-1284.88,-2231.42,-1277.18,+2230.81
2016-01-01 01:05:30 PST,+2572.68,-26.735,-1285.05,-2231.23,-1277.18,+2230.81
2016-01-01 01:05:40 PST,+2572.68,-26.7351,-1285.05,-2231.23,-1277.17,+2230.81
2016-01-01 01:05:50 PST,+2572.68,-26.72,-1285.04,-2231.22,-1277.67,+2230.68
2016-01-01 01:06:00 PST,+2572.7,-26.7184,-1285.2,-2231.01,-1277.68,+2230.68
2016-01-01 01:06:10 PST,+2572.7,-26.7184,-1285.2,-2231.01,-1277.68,+2230.68
2016-01-01 01:06:20 PST,+2572.77,-26.5043,-1285.07,-2231.13,-1277.67,+2230.68
2016-01-01 01:06:30 PST,+2572.78,-26.503,-1285.23,-2230.95,-1277.66,+2230.68
2016-01-01 01:06:40 PST,+2572.82,-26.3769,-1285.12,-2231.07,-1277.66,+2230.67
2016-01-01 01:06:50 PST,+2572.82,-26.3763,-1285.12,-2231.07,-1277.66,+2230.67
2016-01-01 01:07:00 PST,+2572.81,-26.3758,-1285,-2231.2,-1277.66,+2230.67
2016-01-01 01:07:10 PST,+2572.8,-26.3888,-1285,-2231.21,-1277.66,+2230.67
2016-01-01 01:07:20 PST,+2572.8,-26.3923,-1285,-2231.21,-1277.66,+2230.67
2016-01-01 01:07:30 PST,+2572.76,-26.4369,-1284.83,-2231.4,-1277.66,+2230.67
2016-01-01 01:07:40 PST,+2572.82,-26.2276,-1284.68,-2231.58,-1277.51,+2230.72
2016-01-01 01:07:50 PST,+2572.82,-26.2423,-1284.68,-2231.59,-1277.12,+2230.82
2016-01-01 01:08:00 PST,+2572.83,-26.2374,-1284.84,-2231.42,-1276.89,+2230.88
2016-01-01 01:08:10 PST,+2572.82,-26.2224,-1284.57,-2231.72,-1276.89,+2230.88
2016-01-01 01:08:20 PST,+2572.81,-26.2455,-1284.57,-2231.72,-1276.89,+2230.88
2016-01-01 01:08:30 PST,+2572.86,-26.0806,-1284.56,-2231.73,-1276.91,+2230.87
2016-01-01 01:08:40 PST,+2572.87,-26.0786,-1284.72,-2231.55,-1276.91,+2230.87
2016-01-01 01:08:50 PST,+2572.87,-26.0763,-1284.72,-2231.55,-1276.9,+2230.87
2016-01-01 01:09:00 PST,+2572.88,-26.0796,-1284.84,-2231.43,-1276.67,+2230.93
2016-01-01 01:09:10 PST,+2572.89,-26.0786,-1284.96,-2231.3,-1276.67,+2230.93
2016-01-01 01:09:20 PST,+2572.88,-26.0805,-1284.95,-2231.31,-1276.67,+2230.93
2016-01-01 01:09:30 PST,+2572.88,-26.0747,-1284.95,-2231.3,-1276.89,+2230.87
2016-01-01 01:09:40 PST,+2572.88,-26.0727,-1284.8,-2231.48,-1276.91,+2230.87
2016-01-01 01:09:50 PST,+2572.88,-26.0714,-1284.92,-2231.35,-1276.91,+2230.87
2016-01-01 01:10:00 PST,+2572.82,-26.2301,-1284.81,-2231.47,-1276.92,+2230.87
2016-01-01 01:10:10 PST,+2572.82,-26.2355,-1284.81,-2231.48,-1276.69,+2230.93
2016-01-01 01:10:20 PST,+2572.82,-26.2237,-1284.65,-2231.64,-1276.97,+2230.86
2016-01-01 01:10:30 PST,+2572.81,-26.223,-1284.5,-2231.81,-1277.03,+2230.86
2016-01-01 01:10:40 PST,+2572.81,-26.2228,-1284.5,-2231.81,-1277.04,+2230.86
2016-01-01 01:10:50 PST,+2572.89,-26.0019,-1284.45,-2231.86,-1277.03,+2230.85
2016-01-01 01:11:00 PST,+2572.89,-26.0019,-1284.45,-2231.86,-1277.03,+2230.85
2016-01-01 01:11:10 PST,+2572.89,-26.0019,-1284.45,-2231.86,-1277.03,+2230.85
2016-01-01 01:11:20 PST,+2573.01,-25.5989,-1284.33,-2232,-1277.03,+2230.84
2016-01-01 01:11:30 PST,+2573.01,-25.5955,-1284.32,-2232.02,-1276.79,+2230.9
2016-01-01 01:11:40 PST,+2573.02,-25.5469,-1284,-2232.36,-1276.8,+2230.9
2016-01-01 01:11:50 PST,+2573.02,-25.543,-1284,-2232.36,-1276.97,+2230.86
2016-01-01 01:12:00 PST,+2573.09,-25.3262,-1283.99,-2232.37,-1276.96,+2230.85
2016-01-01 01:12:10 PST,+2573.09,-25.3244,-1283.99,-2232.37,-1276.96,+2230.85
2016-01-01 01:12:20 PST,+2573,-25.5461,-1283.84,-2232.53,-1276.97,+2230.86
2016-01-01 01:12:30 PST,+2573,-25.5496,-1283.84,-2232.53,-1276.97,+2230.86
2016-01-01 01:12:40 PST,+2573.14,-25.112,-1283.82,-2232.55,-1277.13,+2230.81
2016-01-01 01:12:50 PST,+2573.14,-25.1108,-1283.82,-2232.55,-1277.12,+2230.82
2016-01-01 01:13:00 PST,+2573.14,-25.1158,-1283.83,-2232.55,-1276.88,+2230.88
2016-01-01 01:13:10 PST,+2573.14,-25.1156,-1283.65,-2232.72,-1276.88,+2230.88
2016-01-01 01:13:20 PST,+2573.14,-25.1172,-1283.65,-2232.72,-1276.88,+2230.88
2016-01-01 01:13:30 PST,+2573.14,-25.1155,-1283.78,-2232.6,-1276.89,+2230.88
2016-01-01 01:13:40 PST,+2573.15,-25.1198,-1283.94,-2232.43,-1276.66,+2230.94
2016-01-01 01:13:50 PST,+2573.15,-25.1199,-1283.94,-2232.43,-1276.66,+2230.94
2016-01-01 01:14:00 PST,+2573.22,-24.8983,-1283.94,-2232.43,-1276.66,+2230.93
2016-01-01 01:14:10 PST,+2573.22,-24.8946,-1283.93,-2232.43,-1276.82,+2230.89
2016-01-01 01:14:20 PST,+2573.29,-24.6749,-1284.08,-2232.27,-1276.82,+2230.89
2016-01-01 01:14:30 PST,+2573.3,-24.6796,-1284.07,-2232.28,-1276.58,+2230.94
2016-01-01 01:14:40 PST,+2573.36,-24.4582,-1284.13,-2232.22,-1276.58,+2230.94
2016-01-01 01:14:50 PST,+2573.29,-24.6753,-1284.11,-2232.24,-1276.62,+2230.93
2016-01-01 01:15:00 PST,+2574.83,-24.5007,-1285.38,-2233.06,-1277.07,+2231.47
2016-01-01 01:15:10 PST,+2574.82,-24.5067,-1285.39,-2233.07,-1276.75,+2231.54
2016-01-01 01:15:20 PST,+2574.82,-24.5047,-1285.38,-2233.08,-1276.75,+2231.54
2016-01-01 01:15:30 PST,+2574.83,-24.5001,-1285.49,-2232.95,-1276.97,+2231.48
2016-01-01 01:15:40 PST,+2574.75,-24.8081,-1285.72,-2232.68,-1277.19,+2231.43
2016-01-01 01:15:50 PST,+2574.71,-24.926,-1285.84,-2232.55,-1277.19,+2231.44
2016-01-01 01:16:00 PST,+2574.64,-25.156,-1285.85,-2232.54,-1277.19,+2231.44
2016-01-01 01:16:10 PST,+2574.64,-25.1551,-1285.85,-2232.54,-1277.19,+2231.44
2016-01-01 01:16:20 PST,+2574.56,-25.4053,-1285.99,-2232.42,-1276.73,+2231.56
2016-01-01 01:16:30 PST,+2574.54,-25.4987,-1286.15,-2232.25,-1276.73,+2231.56
2016-01-01 01:16:40 PST,+2574.47,-25.7224,-1286.31,-2232.06,-1276.72,+2231.56
2016-01-01 01:16:50 PST,+2574.48,-25.7136,-1286.42,-2231.92,-1276.94,+2231.51
2016-01-01 01:17:00 PST,+2574.49,-25.7135,-1286.54,-2231.78,-1276.94,+2231.51
2016-01-01 01:17:10 PST,+2574.49,-25.7081,-1286.53,-2231.79,-1276.94,+2231.51
2016-01-01 01:17:20 PST,+2574.51,-25.707,-1286.81,-2231.48,-1276.7,+2231.56
2016-01-01 01:17:30 PST,+2574.51,-25.7016,-1286.81,-2231.48,-1276.69,+2231.56
2016-01-01 01:17:40 PST,+2574.57,-25.4989,-1286.76,-2231.52,-1276.69,+2231.56
2016-01-01 01:17:50 PST,+2574.58,-25.4962,-1286.76,-2231.52,-1276.69,+2231.56
2016-01-01 01:18:00 PST,+2574.51,-25.7116,-1286.77,-2231.51,-1276.69,+2231.56
2016-01-01 01:18:10 PST,+2574.51,-25.7096,-1286.83,-2231.44,-1276.69,+2231.56
2016-01-01 01:18:20 PST,+2574.52,-25.7118,-1286.99,-2231.27,-1276.51,+2231.6
2016-01-01 01:18:30 PST,+2574.49,-25.771,-1286.89,-2231.39,-1276.52,+2231.61
2016-01-01 01:18:40 PST,+2574.43,-25.9824,-1287.06,-2231.22,-1276.52,+2231.61
2016-01-01 01:18:50 PST,+2574.43,-25.9824,-1287.06,-2231.22,-1276.52,+2231.61
2016-01-01 01:19:00 PST,+2574.38,-26.1396,-1287.06,-2231.22,-1276.53,+2231.61
2016-01-01 01:19:10 PST,+2574.39,-26.1369,-1287.31,-2230.97,-1276.52,+2231.61
2016-01-01 01:19:20 PST,+2574.37,-26.1413,-1287.01,-2231.3,-1276.53,+2231.61
2016-01-01 01:19:30 PST,+2574.42,-25.9761,-1286.86,-2231.47,-1276.7,+2231.57
2016-01-01 01:19:40 PST,+2574.41,-25.9731,-1286.86,-2231.46,-1276.86,+2231.53
2016-01-01 01:19:50 PST,+2574.42,-25.9712,-1286.86,-2231.46,-1276.87,+2231.53
2016-01-01 01:20:00 PST,+2574.42,-25.97,-1286.86,-2231.46,-1276.88,+2231.53
2016-01-01 01:20:10 PST,+2574.42,-25.9721,-1286.86,-2231.46,-1276.78,+2231.56
2016-01-01 01:20:20 PST,+2574.42,-25.9618,-1286.72,-2231.63,-1276.78,+2231.55
2016-01-01 01:20:30 PST,+2574.44,-25.9572,-1287.12,-2231.13,-1276.99,+2231.5
2016-01-01 01:20:40 PST,+2574.44,-25.9564,-1287.12,-2231.13,-1276.99,+2231.5
2016-01-01 01:20:50 PST,+2574.45,-25.9546,-1287.13,-2231.14,-1276.76,+2231.55
2016-01-01 01:21:00 PST,+2574.45,-25.9508,-1287.13,-2231.12,-1276.92,+2231.51
2016-01-01 01:21:10 PST,+2574.46,-25.9465,-1287.28,-2230.94,-1276.76,+2231.55
2016-01-01 01:21:20 PST,+2574.45,-25.9698,-1287.28,-2230.94,-1276.76,+2231.55
2016-01-01 01:21:30 PST,+2574.46,-25.9687,-1287.54,-2230.63,-1276.75,+2231.56
2016-01-01 01:21:40 PST,+2574.52,-25.8126,-1287.71,-2230.45,-1276.58,+2231.59
2016-01-01 01:21:50 PST,+2574.53,-25.8014,-1287.7,-2230.45,-1276.76,+2231.55
2016-01-01 01:22:00 PST,+2574.45,-26.019,-1287.7,-2230.45,-1276.76,+2231.56
2016-01-01 01:22:10 PST,+2574.43,-26.1183,-1287.71,-2230.46,-1276.27,+2231.68
2016-01-01 01:22:20 PST,+2574.45,-26.1082,-1287.82,-2230.33,-1276.27,+2231.68
2016-01-01 01:22:30 PST,+2574.44,-26.1114,-1287.83,-2230.32,-1276.27,+2231.68
2016-01-01 01:22:40 PST,+2574.37,-26.3308,-1287.85,-2230.29,-1276.28,+2231.68
2016-01-01 01:22:50 PST,+2574.38,-26.3323,-1288,-2230.11,-1276.27,+2231.68
2016-01-01 01:23:00 PST,+2574.31,-26.5413,-1287.99,-2230.12,-1276.28,+2231.69
2016-01-01 01:23:10 PST,+2574.31,-26.5436,-1287.99,-2230.14,-1276.12,+2231.73
2016-01-01 01:23:20 PST,+2574.32,-26.5303,-1287.98,-2230.13,-1276.29,+2231.69
2016-01-01 01:23:30 PST,+2574.26,-26.6874,-1287.99,-2230.12,-1276.29,+2231.69
2016-01-01 01:23:40 PST,+2574.26,-26.6855,-1287.99,-2230.13,-1276.29,+2231.69
2016-01-01 01:23:50 PST,+2574.26,-26.6889,-1287.98,-2230.13,-1276.29,+2231.69
2016-01-01 01:24:00 PST,+2574.26,-26.6883,-1287.97,-2230.14,-1276.44,+2231.65
2016-01-01 01:24:10 PST,+2574.27,-26.6914,-1288.11,-2229.96,-1276.45,+2231.65
2016-01-01 01:24:20 PST,+2574.27,-26.7073,-1288.22,-2229.83,-1276.45,+2231.65
2016-01-01 01:24:30 PST,+2574.27,-26.7048,-1288.38,-2229.68,-1276.45,+2231.65
2016-01-01 01:24:40 PST,+2574.13,-27.1317,-1288.46,-2229.6,-1276.27,+2231.7
2016-01-01 01:24:50 PST,+2574.12,-27.2026,-1288.52,-2229.54,-1276.25,+2231.7
2016-01-01 01:25:00 PST,+2574.1,-27.2183,-1288.4,-2229.68,-1276.1,+2231.75
2016-01-01 01:25:10 PST,+2574.02,-27.4345,-1288.4,-2229.67,-1276.27,+2231.71
2016-01-01 01:25:20 PST,+2573.94,-27.6531,-1288.3,-2229.8,-1276.11,+2231.75
2016-01-01 01:25:30 PST,+2574.02,-27.432,-1288.29,-2229.81,-1276.27,+2231.71
2016-01-01 01:25:40 PST,+2574,-27.4379,-1288.09,-2230.03,-1276.46,+2231.66
2016-01-01 01:25:50 PST,+2573.93,-27.6593,-1288.17,-2229.96,-1276.4,+2231.68
2016-01-01 01:26:00 PST,+2573.93,-27.653,-1288.13,-2230,-1276.62,+2231.63
