# file...... Voltage_646_day.csv
# date...... Sat Sep 02 13:19:34 2017
# user...... Jon
# host...... (null)
# target.... node 47
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2016-01-01 00:00:00 PST,+0,+0,-1235.2,-2098.69,-1220.82,+2134.54
2016-01-01 00:15:00 PST,+0,+0,-1327.87,-2196.32,-1254.75,+2230.07
2016-01-01 00:30:00 PST,+0,+0,-1327.79,-2195.7,-1255.64,+2231.46
2016-01-01 00:45:00 PST,+0,+0,-1326.35,-2197.13,-1249.66,+2233.6
2016-01-01 01:00:00 PST,+0,+0,-1349.56,-2184.6,-1246.51,+2234.28
2016-01-01 01:15:00 PST,+0,+0,-1340.24,-2182.59,-1236.4,+2241.18
